datetime,stock_code,news,aspect,sentiment
2023-01-19,HUDI,"(RTTNews) - Shares of industrial stainless steel seamless pipes and tubes maker Huadi International Group Co., Ltd. (HUDI), are rising more than 9% Thursday morning after the company announced partnership with China Huanqiu Contracting & Engineering Co., Ltd., to supply Stainless",M&A | Investments,0
2023-01-19,FDUS,"While a recession in 2023 is far from a foregone conclusion, the possibility of a mild economic pullback at some point this year is a key concern for investors. Fortunately, equities that pay out above-average dividends frequently make excellent safe-haven investments during unce",Macro,-1
2023-01-19,TCRT,"For Immediate ReleaseChicago, IL &ndash; January 19, 2023 &ndash; Today, Zacks Equity Research discusses Dyne Therapeutics DYN, Silence Therapeutics SLN, Alaunos Therapeutics TCRT, Assertio Holdings ASRT and Acer Therapeutics ACER.",Company | Product News,0
2023-01-19,BWB,"Bank OZK (OZK) came out with quarterly earnings of $1.34 per share, beating the Zacks Consensus Estimate of $1.33 per share. This compares to earnings of $1.17 per share a year ago. These figures are adjusted for non-recurring items.",Financials,1
2023-01-19,BKT,Spain's Bankinter said on Thursday its fourth-quarter net profit rose 58% from the same period in 2021 thanks to an increase in lending income.,Financials,1
2023-01-19,CCNE,"CNB Financial (CCNE) came out with quarterly earnings of $0.70 per share, missing the Zacks Consensus Estimate of $0.74 per share. This compares to earnings of $0.80 per share a year ago. These figures are adjusted for non-recurring items.",Financials,-1
2023-01-19,CZWI,"OceanFirst Financial (OCFC) came out with quarterly earnings of $0.67 per share, beating the Zacks Consensus Estimate of $0.63 per share. This compares to earnings of $0.48 per share a year ago. These figures are adjusted for non-recurring items.",Financials,1
2023-01-19,TIRX,(RTTNews) - The following are some of the stocks making big moves in Thursday's pre-market trading (as of 07.00 A.M. ET).,Stock Commentary,0
2023-01-19,API,"For those looking to find strong Business Services stocks, it is prudent to search for companies in the group that are outperforming their peers. Agora, Inc. Sponsored ADR (API) is a stock that can certainly grab the attention of many investors, but do its recent returns",Stock Commentary,0
2023-01-19,HHS,"Crunching profit numbers and evaluating surprises might appear as a good option in the ongoing reporting cycle. However, these do not ensure that the profits are being efficiently channeled to the reserves for funding growth. This is because even a profit-making company c",Stock Commentary,0
2023-01-19,OCN,"""Momentum investing is essentially the opposite of the tried-and-tested Wall Street adage -- """"buy low and sell high."""" Investors following this investing style typically avoid betting on cheap stocks and waiting long for them to recover. They believe instead that one could""",General News | Opinion,0
2023-01-19,ASR,"Here are three stocks with buy rank and strong momentum characteristics for investors to consider today, January 19th:",Stock Commentary,0
2023-01-19,ASR,"Here are three stocks with buy rank and strong income characteristics for investors to consider today, January 19th:",Stock Commentary,0
2023-01-19,OSPN,"Among the underlying components of the Russell 3000 index, we saw noteworthy options trading volume today in M &amp; T Bank Corp (Symbol: MTB), where a total of 6,231 contracts have traded so far, representing approximately 623,100 underlying shares. That amounts to about 58.8",Stock Commentary,0
2023-01-19,CALB,"First Financial Bankshares (FFIN) came out with quarterly earnings of $0.41 per share, in line with the Zacks Consensus Estimate. This compares to earnings of $0.39 per share a year ago. These figures are adjusted for non-recurring items.",Financials,1
2023-01-19,APPF,"The Computer and Technology group has plenty of great stocks, but investors should always be looking for companies that are outperforming their peers. AppFolio (APPF) is a stock that can certainly grab the attention of many investors, but do its recent returns compare fav",Stock Commentary,0
2023-01-19,SBT,"Independent Bank Corp. (INDB) came out with quarterly earnings of $1.69 per share, beating the Zacks Consensus Estimate of $1.66 per share. This compares to earnings of $1.63 per share a year ago. These figures are adjusted for non-recurring items.",Financials,1
2023-01-19,BDSX,"Teladoc Health, Inc. TDOC announced that the company opted for a restructuring plan to improve profitability. It slashed around 6% of its non-clinician workforce, or about 300 workers, and lowered its real estate presence in certain markets to reduce costs.",Company | Product News,-1
2023-01-19,NRSN,(RTTNews) - NeuroSense Therapeutics Ltd. (NRSN) shares are surging more than 99 percent on Thursday morning trade after reporting positive results from Alzheimer's biomarker study. The company said its TDP-43 biomarker was elevated in Alzheimer's patients compared to the control,Stock Movement,1
2023-01-19,LTCH,"2022 was not kind to early-stage tech companies, and that includes Upstart (NASDAQ: UPST) and Latch (NASDAQ: LTCH). Both companies got hammered in 2022, and in this episode, Jamie examines the drivers behind each business's poor performance. He also dives into what he learned fro",Company | Product News,0
2023-01-19,AIV,"In trading on Thursday, shares of Apartment Investment &amp; Management Co (Symbol: AIV) crossed below their 200 day moving average of $7.39, changing hands as low as $7.36 per share. Apartment Investment &amp; Management Co shares are currently trading down about 0.1% on the",Stock Movement,-1
2023-01-19,BELFB,"While the proven Zacks Rank places an emphasis on earnings estimates and estimate revisions to find strong stocks, we also know that investors tend to develop their own individual strategies. With this in mind, we are always looking at value, growth, and momentum trends t",Financials,0
2023-01-19,OZKAP,"--Bank OZK today announced that net income available to common stockholders for the fourth quarter of 2022 was $158.8 million, a 6.1% increase from $149.8 million for the fourth quarter of 2021. The Bank’ s total allowance for credit losses was $365.3 million at December 31, 2022 compared to $289.0 million at December 31, 2021. The calculations of the Bank’ s...",Financials,0
2023-01-19,CBNK,"Bar Harbor Bankshares (BHB) came out with quarterly earnings of $0.83 per share, beating the Zacks Consensus Estimate of $0.81 per share. This compares to earnings of $0.68 per share a year ago. These figures are adjusted for non-recurring items.",Financials,1
2023-01-19,CERS,"Growth stocks are bouncing back in 2023, and that finds Cathie Wood's growth-investing style back in fashion. The CEO, founder, and primary analyst at Ark Invest is seeing her firm's exchange-traded funds (ETFs) start rolling again this year after back-to-back years of devastatin",Stock Commentary,0
2023-01-19,PSTX,(RTTNews) - Following are some biotech stocks that touched new highs yesterday. Were you able to profit from them?,Stock Commentary,1
2023-01-19,GRF,"As the saying goes, there are many possible reasons for an insider to sell a stock, but only one reason to buy -- they expect to make money. So let's look at a recent insider purchase of note. At Eagle Capital Growth Fund, a filing with the SEC revealed that on Tuesday, CFO Da",General News | Opinion,0
2023-01-19,BPRN,"CNB Financial (CCNE) came out with quarterly earnings of $0.70 per share, missing the Zacks Consensus Estimate of $0.74 per share. This compares to earnings of $0.80 per share a year ago. These figures are adjusted for non-recurring items.",Financials,-1
2023-01-19,BPRN,"Wall Street expects a year-over-year increase in earnings on higher revenues when Princeton Bancorp, Inc. (BPRN) reports results for the quarter ended December 2022. While this widely-known consensus outlook is important in gauging the company's earnings picture, a powerf",Financials,1
2023-01-19,AMAL,"Wall Street expects a year-over-year increase in earnings on higher revenues when Amalgamated Financial (AMAL) reports results for the quarter ended December 2022. While this widely-known consensus outlook is important in gauging the company's earnings picture, a powerful",Financials,1
2023-01-19,FMBH,"First Mid-Illinois Bancshares (FMBH) is expected to deliver a year-over-year increase in earnings on higher revenues when it reports results for the quarter ended December 2022. This widely-known consensus outlook gives a good sense of the company's earnings picture, but",Financials,1
2023-01-19,BRCC,"The success of Starbucks (NASDAQ: SBUX) has led to competitors emerging in the form of independents and smaller chains. One of these emerging names is BRC (NYSE: BRCC), otherwise known as Black Rifle Coffee.",Company | Product News,0
2023-01-19,WFG,"Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel, we have compared the trading price of each holding against the average analyst 12-month forward target price, and computed the weighted average implied analyst target price for the ETF itsel",Stock Commentary,0
2023-01-19,RVSN,"In addition to executive roles during his 20- year tenure at Knorr-Bremse, Cleobury held several global directorship roles within the group, including serving as Vice President for the Knorr-Bremse Company in the U.S., a Director of Knorr-Bremse Investment Ltd in the UK, Chairman of Knorr-Bremse Nordic Rail Services in Sweden, a Director of Knorr-Bremse Rail...",Personnel Change,0
2023-01-19,NRXP,"(RTTNews) - NRx Pharmaceuticals Inc. (NRXP), in an update on interactions with the U.S. Food and Drug Administration regarding path to NDA Submission for NRX-101, said that it has reached alignment with the FDA regarding its proposed registration manufacturing plan.",Company | Product News,0
2023-01-19,VRE,Kushner Companies on Thursday denied informing Veris Residential Inc it was not interested in pursuing an acquisition of the multifamily rental property developer.,M&A | Investments,0
2023-01-19,VRE,(RTTNews) - The following are some of the stocks making big moves in Thursday's pre-market trading (as of 07.00 A.M. ET).,Stock Commentary,0
2023-01-19,LIAN,"Horizon Therapeutics Plc HZNP announced that a phase II study on its candidate, dazodalibep, for the treatment of Sj&ouml;gren&rsquo;s syndrome met the primary endpoint for the second population.",Company | Product News,0
2023-01-19,RRBI,"BancFirst (BANF) came out with quarterly earnings of $1.70 per share, missing the Zacks Consensus Estimate of $1.76 per share. This compares to earnings of $1.15 per share a year ago. These figures are adjusted for non-recurring items.",Financials,1
